Player;Position;Age;Transfer Value;Division;Based In;Interceptions per 90;Possession Won per 90;Shots on Target Percentage;Key Tackles per 90;Conv %;Save Percentage;xGP/90;Open Play Key Passes per 90;Chances Created per 90;Pass Completion Percentage;Possession Lost per 90;xGP;Clearances per 90;Pres A/90;Pres C/90;Tackles Completed per 90;Shots From Outside The Box Per 90 minutes;Shots on Target per 90;Expected Save Percentage;Passes Attempted per 90;Progressive Passes per 90;Sprints/90;Key Passes per 90;Dribbles per 90;Tackled Completed;Open Play Crosses Completed per 90;Shot/90;Shts Blckd/90;Blk/90;Goals per 90 minutes;Dist/90;NP-xG/90;Headers Attempted per 90;xA/90;Open Play Crosses Attempted per 90;Headers Won per 90;Asts/90;Crosses Attempted per 90;Crosses Completed Ratio;Key Headers per 90;Headers Won Percentage;xG-OP;Tackles Attempted;xG/90;Goals Conceded;Minutes
Patrick Schmidt;AM (L), ST (C);32;75K € - 250K €;3. Liga;Germany;1,2;3,3;63%;0,0;37%;0;0,0;0,9;0,4;87%;6,9;0;0,2;3,2;0,8;0,2;0,5;1,3;0;30,8;1,6;7,2;0,9;1,1;2;0,0;2,1;0,2;0,2;0,8;11,2;0,4;9,3;0,1;0,5;4,4;0,2;0,5;0;0,2;47;4.9;4;0,4;0;1154
Arne Schulz;GK;22;60K € - 600K €;3. Liga;Germany;0,5;10,1;0%;0,0;0%;82;0,1;0,0;0,0;67%;12,0;1.77;4,3;0,0;0,0;0,0;0,0;0,0;88;28,1;1,7;0,1;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;27;1830
Niklas Castelle;AM (RLC), ST (C);23;26K € - 250K €;3. Liga;Germany;2,0;6,6;46%;0,0;11%;0;0,0;1,4;0,5;87%;12,7;0;0,4;8,6;1,9;1,3;0,5;1,1;0;44,9;2,9;16,2;1,4;2,7;20;0,8;2,3;0,1;0,1;0,3;12,4;0,3;5,2;0,2;5,3;1,9;0,3;5,4;15;0,0;37;-0.29;25;0,3;0;1344
Pierre Nadjombe;D/WB (RL);22;300K € - 1,1M €;3. Liga;Germany;4,4;11,9;25%;0,2;0%;0;0,0;1,5;0,5;90%;13,3;0;1,5;6,5;1,8;2,3;0,4;0,1;0;59,4;10,3;19,1;1,6;2,2;43;1,2;0,4;0,2;0,6;0,0;12,9;0,0;4,1;0,2;7,1;2,5;0,4;7,1;17;0,2;60;-0.3;54;0,0;0;1704
Michel Stöcker;D (LC), WB (L);26;20K € - 200K €;3. Liga;Germany;3,6;9,8;17%;0,2;0%;0;0,0;0,3;0,0;88%;5,4;0;1,1;2,3;0,6;0,5;0,1;0,0;0;44,7;3,5;6,2;0,3;0,0;11;0,0;0,3;0,4;0,7;0,0;10,7;0,0;5,0;0,0;0,3;2,9;0,0;0,3;12;0,7;57;-0.46;14;0,0;0;2073
Kaden Amaniampong;D (RC);21;1,2M € - 2,8M €;3. Liga;Germany;2,9;12,8;60%;0,1;20%;0;0,0;0,1;0,1;89%;6,4;0;2,0;2,2;0,6;0,4;0,0;0,2;0;52,1;3,9;3,8;0,1;0,1;6;0,0;0,3;0,3;0,4;0,1;10,3;0,0;6,3;0,0;0,0;4,4;0,0;0,1;100;0,2;70;0.78;10;0,0;0;1290
Mattis Hoppe;D (R), WB (RL);22;60K € - 600K €;3. Liga;Germany;3,2;10,9;43%;0,0;0%;0;0,0;1,3;0,5;88%;8,7;0;0,9;7,5;2,0;1,7;0,4;0,2;0;54,7;7,8;17,4;1,3;0,9;27;0,7;0,4;0,3;0,6;0,0;12,5;0,0;4,4;0,2;2,5;1,5;0,1;2,5;28;0,3;33;-0.26;30;0,0;0;1423
Noah Brdar;GK;20;26K € - 250K €;3. Liga;Germany;0,4;9,4;0%;0,0;0%;71;-0,4;0,1;0,0;65%;11,1;-6.22;4,1;0,0;0,0;0,1;0,0;0,0;83;23,4;1,2;0,0;0,1;0,0;1;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;25;1375
Faton Ademi;DM, M (C), AM (R);19;400K € - 1,4M €;3. Liga;Germany;2,3;8,7;44%;0,1;6%;0;0,0;1,0;0,1;91%;8,6;0;0,6;6,3;2,0;1,1;0,8;0,5;0;68,5;8,2;13,1;1,1;0,7;16;0,1;1,1;0,1;0,3;0,1;12,6;0,1;2,3;0,1;0,5;0,9;0,0;0,7;20;0,1;39;0.08;24;0,1;0;1286
Moritz Seiffert;D/WB/M/AM (L);25;24K € - 240K €;3. Liga;Germany;2,7;8,7;44%;0,0;11%;0;0,0;1,3;0,3;88%;13,4;0;0,8;7,7;2,3;1,9;0,2;0,4;0;50,1;6,1;16,4;1,4;2,2;21;1,0;0,8;0,2;0,3;0,1;12,6;0,1;4,1;0,1;4,1;1,4;0,0;4,6;21;0,0;35;-0.19;30;0,1;0;1007
Ekin Çelebi;D/WB/M (L), AM (RL);25;12K € - 120K €;3. Liga;Germany;4,3;13,6;18%;0,2;0%;0;0,0;0,8;0,1;82%;16,0;0;1,1;8,3;2,0;1,8;0,4;0,1;0;59,4;7,8;17,1;0,9;1,3;31;0,2;0,7;0,4;0,8;0,0;12,9;0,0;5,2;0,0;4,1;2,6;0,1;5,4;5;0,1;49;-0.65;39;0,0;0;1509
Maximilian Thalhammer;D (C), DM, M/AM (C);28;90K €;3. Liga;Germany;2,7;9,5;17%;0,0;0%;0;0,0;0,7;0,0;88%;7,0;0;0,7;10,2;2,4;1,8;0,8;0,1;0;53,5;5,6;14,8;0,7;0,1;24;0,0;0,9;0,6;0,7;0,0;12,4;0,0;3,6;0,1;0,1;2,0;0,0;0,1;0;0,2;55;-0.29;30;0,0;0;1213
Johannes Geis;DM, M/AM (C);32;6K € - 55K €;3. Liga;Germany;2,8;7,6;36%;0,1;0%;0;0,0;1,2;0,1;87%;12,3;0;1,0;5,3;1,6;1,0;0,6;0,3;0;61,6;6,4;20,7;2,3;0,3;16;0,3;0,7;0,3;0,6;0,0;12,0;0,0;2,1;0,1;0,5;1,2;0,1;6,8;16;0,5;59;-0.26;22;0,0;0;1393
Dustin Forkel;M (L), AM (RL);20;750K € - 1,8M €;3. Liga;Germany;2,4;6,7;50%;0,0;14%;0;0,0;2,0;0,6;89%;11,7;0;0,6;8,9;1,8;1,1;1,0;1,0;0;45,0;2,8;14,9;2,0;2,6;16;1,0;1,9;0,1;0,2;0,3;12,7;0,2;6,5;0,3;4,7;1,4;0,3;5,3;17;0,0;22;1.46;19;0,2;0;1322
Joel Agyekum;D (LC);20;40K € - 400K €;3. Liga;Germany;3,5;14,2;30%;0,2;10%;0;0,0;0,2;0,2;85%;10,1;0;1,4;4,2;1,2;0,8;0,2;0,2;0;55,3;5,2;9,9;0,2;0,8;11;0,2;0,8;0,5;1,0;0,1;11,8;0,1;5,1;0,1;2,4;3,8;0,0;2,4;9;1,3;74;0.23;13;0,1;0;1166
Philipp Müller;DM, M (C);21;275K € - 2,8M €;3. Liga;Germany;2,6;7,1;22%;0,1;0%;0;0,0;0,5;0,2;91%;4,6;0;0,5;5,9;1,9;1,3;0,5;0,2;0;39,0;3,5;12,2;0,5;0,5;17;0,0;0,7;0,2;0,2;0,0;12,0;0,0;2,4;0,0;0,2;1,2;0,0;0,2;0;0,1;52;-0.64;29;0,0;0;1185
Patrick Sussek;M/AM (RL);25;140K € - 1,4M €;3. Liga;Germany;2,4;8,3;53%;0,0;9%;0;0,0;1,2;0,5;86%;14,8;0;0,6;10,3;2,9;2,7;1,6;1,3;0;42,9;3,8;16,3;1,6;3,4;34;0,6;2,5;0,0;0,2;0,2;12,8;0,2;4,1;0,2;3,8;0,9;0,2;5,6;16;0,0;23;0.26;47;0,2;0;1146
Lasse Wilhelm;D (RC), WB (R), DM;22;110K € - 350K €;3. Liga;Germany;2,8;11,1;50%;0,0;50%;0;0,0;0,1;0,0;86%;7,0;0;1,1;2,3;0,4;0,3;0,1;0,1;0;49,8;3,1;4,7;0,1;0,0;5;0,0;0,1;0,3;0,5;0,1;10,3;0,0;5,2;0,0;0,1;3,2;0,1;0,1;0;0,1;62;0.92;9;0,0;0;1500
Thomas Meißner;D (C);34;500 € - 4K €;3. Liga;Germany;3,2;11,8;0%;0,4;0%;0;0,0;0,2;0,0;86%;6,6;0;1,7;2,6;0,5;0,5;0,0;0,0;0;41,3;2,2;4,5;0,2;0,0;10;0,0;0,2;0,6;0,7;0,0;10,0;0,0;6,9;0,0;0,0;4,8;0,0;0,0;0;1,0;69;-0.2;16;0,0;0;1689
Manuel Wintzheimer;AM (RL), ST (C);26;10K € - 100K €;3. Liga;Germany;0,9;3,5;57%;0,0;20%;0;0,0;1,0;0,4;91%;8,7;0;0,8;5,2;1,0;1,1;1,1;1,4;0;27,9;1,5;12,4;1,1;2,0;15;0,3;2,5;0,2;0,2;0,5;11,9;0,3;6,5;0,2;3,2;1,1;0,1;3,4;10;0,1;16;0.35;22;0,5;0;1279
Toni Stahl;GK;26;30K € - 325K €;3. Liga;Germany;0,6;10,2;0%;0,0;0%;73;-0,3;0,0;0,0;68%;11,3;-5.55;6,3;0,0;0,0;0,0;0,0;0,0;85;22,4;0,7;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;5;0,0;43;1890
Alexander Hahn;D (C), DM;32;Not for Sale;3. Liga;Germany;3,1;14,4;20%;0,1;20%;0;0,0;0,2;0,1;84%;8,2;0;1,3;2,8;0,9;0,7;0,0;0,0;0;50,2;3,4;5,9;0,4;0,0;15;0,0;0,2;0,8;0,9;0,0;10,4;0,0;7,3;0,0;0,0;5,5;0,0;0,2;75;1,2;76;0.57;18;0,0;0;1890
Alessio Besio;ST (C);21;170K € - 1,7M €;3. Liga;Germany;0,4;2,5;51%;0,0;24%;0;0,0;1,3;0,3;87%;10,6;0;0,3;2,0;0,6;0,4;0,7;1,2;0;40,4;1,0;8,9;1,3;1,5;7;0,4;2,4;0,0;0,0;0,6;11,3;0,3;7,8;0,1;2,0;2,8;0,1;2,0;21;0,2;37;5.38;7;0,3;0;1683
Kenan Fatkić;DM, M (C);28;210K € - 750K €;3. Liga;Germany;3,5;9,1;31%;0,1;6%;0;0,0;1,2;0,1;90%;10,4;0;0,8;8,1;2,7;1,7;0,8;0,3;0;87,6;9,9;19,4;1,2;0,2;24;0,1;1,1;0,3;0,4;0,1;12,5;0,1;3,2;0,1;0,3;2,0;0,1;0,4;16;0,2;63;-0.02;33;0,1;0;1295
Tobias Fleckstein;D (C);26;55K € - 550K €;3. Liga;Germany;2,4;11,4;22%;0,3;0%;0;0,0;0,1;0,0;84%;6,9;0;1,3;2,3;0,6;0,6;0,0;0,1;0;45,3;2,2;3,7;0,1;0,0;9;0,0;0,6;0,5;0,7;0,0;10,5;0,0;3,3;0,0;0,1;2,1;0,0;0,1;0;0,7;63;-0.61;13;0,0;0;1346
Leon Dajaku;AM (RLC);24;60K € - 600K €;3. Liga;Germany;1,7;5,6;57%;0,0;10%;0;0,0;1,6;0,4;89%;12,6;0;0,3;3,7;0,8;0,3;0,6;1,0;0;37,7;3,2;13,6;1,9;4,6;4;0,7;1,8;0,0;0,1;0,2;12,2;0,2;4,5;0,2;4,6;0,8;0,0;6,4;14;0,1;17;-0.35;7;0,2;0;1062
Jan-Simon Symalla;AM (RLC);20;1,5M € - 3,5M €;3. Liga;Germany;2,6;7,7;38%;0,0;7%;0;0,0;2,6;1,0;88%;15,9;0;0,1;12,1;3,5;3,0;0,8;0,8;0;45,5;5,3;21,6;3,5;3,9;41;1,4;2,1;0,2;0,5;0,1;13,0;0,3;3,5;0,4;7,3;0,7;0,8;13,5;16;0,0;21;-1.73;45;0,3;0;1231
Luan Simnica;DM, M (C);21;75K € - 750K €;3. Liga;Germany;3,4;8,9;50%;0,1;0%;0;0,0;0,6;0,0;92%;6,2;0;1,1;7,2;1,7;1,2;0,2;0,3;0;57,9;5,8;11,4;0,9;0,2;20;0,0;0,6;0,1;0,2;0,0;12,1;0,0;3,5;0,1;0,0;1,9;0,3;2,3;5;0,4;54;-0.57;32;0,0;0;1446
Maximilian Braune;GK;22;240K € - 2,4M €;3. Liga;Germany;0,9;10,1;0%;0,0;0%;70;-0,5;0,0;0,0;72%;11,6;-8.02;5,5;0,0;0,0;0,0;0,0;0,0;84;25,5;1,4;0,1;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;6,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;5;0,0;32;1530
Thijmen Nijhuis;GK;27;40K € - 400K €;3. Liga;Germany;0,7;10,1;0%;0,0;0%;74;-0,3;0,1;0,0;71%;11,6;-6.03;5,3;0,0;0,0;0,0;0,0;0,0;86;24,3;1,0;0,0;0,1;0,0;0;0,0;0,0;0,0;0,0;0,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;26;1740
Florian Engelhardt;M (C), AM (LC);22;30K € - 325K €;3. Liga;Germany;1,8;5,6;45%;0,0;5%;0;0,0;1,2;0,3;88%;8,8;0;0,6;5,6;1,1;1,1;1,1;1,1;0;44,6;2,8;15,3;1,2;0,7;19;0,3;2,3;0,3;0,5;0,1;12,6;0,2;5,3;0,1;1,3;1,8;0,2;1,3;26;0,0;35;-1.27;25;0,2;0;1617
Jordy Gillekens;D (RC), WB (R);25;210K € - 700K €;3. Liga;Germany;4,0;13,6;20%;0,2;20%;0;0,0;0,1;0,0;85%;8,5;0;2,0;2,2;0,5;0,7;0,1;0,1;0;45,7;2,8;6,1;0,1;0,1;11;0,1;0,3;0,4;0,7;0,1;10,1;0,0;7,1;0,0;0,3;5,4;0,0;0,3;20;0,8;76;0.54;14;0,0;0;1487
Lauri Penna;M (C), AM (RLC);19;70K € - 700K €;3. Liga;Germany;2,1;7,0;48%;0,1;19%;0;0,0;1,7;0,8;87%;9,9;0;0,8;7,3;1,9;1,7;0,6;0,6;0;51,5;4,3;10,1;2,1;1,4;27;0,5;1,4;0,1;0,3;0,3;11,9;0,1;3,0;0,2;1,0;1,5;0,2;2,6;26;0,2;50;1.92;40;0,1;0;1397
Jonas Scholz;D (LC);26;60K € - 600K €;3. Liga;Germany;2,6;10,0;50%;0,2;0%;0;0,0;0,1;0,0;91%;6,0;0;1,6;2,1;0,7;0,4;0,1;0,1;0;57,4;3,8;8,1;0,1;0,0;8;0,0;0,3;0,7;0,8;0,0;10,4;0,0;5,8;0,0;0,3;4,4;0,0;0,3;0;0,7;75;-0.35;11;0,0;0;1889
Dominik Draband;GK;29;0 € - 30K €;3. Liga;Germany;0,3;11,0;0%;0,0;0%;79;-0,2;0,1;0,0;82%;6,8;-2.76;3,4;0,0;0,0;0,0;0,0;0,0;88;28,2;1,8;0,1;0,1;0,0;0;0,0;0,0;0,0;0,0;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0;0,0;0;0;2;0,0;15;1080
Ruben Reisig;D (C), DM, M (C);29;55K € - 550K €;3. Liga;Germany;1,6;7,6;46%;0,2;4%;0;0,0;0,8;0,3;89%;6,5;0;0,8;6,4;1,2;1,5;1,4;0,7;0;54,0;6,1;13,4;0,8;0,1;23;0,0;1,6;0,5;0,6;0,1;11,8;0,1;4,6;0,1;0,0;3,1;0,1;0,0;0;1,4;69;-0.12;35;0,1;0;1379
Winners Osawe;D (C), DM, M (C);19;1,3M € - 3M €;3. Liga;Germany;2,7;9,4;33%;0,1;0%;0;0,0;0,4;0,1;90%;6,8;0;1,2;7,0;2,3;1,5;0,2;0,1;0;57,1;4,2;10,1;0,4;0,2;25;0,1;0,3;0,4;0,8;0,0;12,1;0,0;4,6;0,0;0,2;2,7;0,0;0,2;25;0,7;58;-0.44;41;0,0;0;1549
Frederik Christensen;D/WB/M (L);23;150K € - 1,5M €;3. Liga;Germany;2,6;10,2;58%;0,0;0%;0;0,0;1,8;0,4;86%;19,0;0;0,6;10,0;2,5;2,0;0,5;0,4;0;52,4;7,3;30,2;2,2;2,2;31;1,3;0,8;0,4;0,9;0,0;13,2;0,1;4,3;0,2;10,2;2,3;0,1;12,7;13;0,4;54;-0.84;45;0,1;0;1421
Valentin Lässig;D (C), DM, M (C);22;100K € - 1M €;3. Liga;Germany;3,1;10,7;50%;0,2;0%;0;0,0;0,2;0,1;88%;6,2;0;1,2;2,2;1,0;0,7;0,1;0,1;0;43,3;2,9;6,9;0,2;0,0;11;0,0;0,1;0,9;1,0;0,0;10,2;0,0;5,6;0,0;0,0;4,3;0,0;0,1;100;0,4;78;-0.03;15;0,0;0;1440
Luis Görlich;D (RL), WB/M (R);25;140K € - 450K €;3. Liga;Germany;3,5;12,1;55%;0,1;9%;0;0,0;1,0;0,2;88%;12,0;0;1,0;7,5;2,1;1,9;0,3;0,3;0;56,6;7,0;16,7;1,2;0,4;33;0,3;0,6;0,2;0,5;0,1;12,3;0,0;5,3;0,1;2,8;3,2;0,1;3,1;13;0,3;62;0.23;39;0,0;0;1556
Mert Göckan;D/WB (L), DM, M (LC);24;75K € - 250K €;3. Liga;Germany;4,5;15,0;33%;0,2;0%;0;0,0;2,0;0,5;86%;16,1;0;1,4;8,5;2,4;2,0;0,2;0,1;0;51,0;6,5;19,0;2,0;2,1;30;1,4;0,4;0,1;0,7;0,0;12,5;0,0;4,5;0,1;7,5;3,5;0,3;8,5;16;0,6;77;-0.39;37;0,0;0;1328
Tony Lesueur;WB (L), AM (RLC);25;40K € - 400K €;3. Liga;Germany;2,0;6,3;55%;0,0;7%;0;0,0;1,3;0,4;89%;9,6;0;0,6;8,1;1,9;0,8;1,2;1,3;0;35,7;1,9;16,7;1,7;2,7;10;0,3;2,3;0,3;0,5;0,2;12,5;0,2;4,5;0,1;2,4;0,7;0,2;4,8;11;0,0;16;-0.88;13;0,2;0;1133
Tom Opitz;GK;22;35K € - 325K €;3. Liga;Germany;0,6;10,7;0%;0,0;0%;85;-0,0;0,0;0,0;75%;8,6;-0.23;3,5;0,0;0,0;0,0;0,0;0,0;91;24,4;0,8;0,1;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;0;0,0;17;1800
Arian Llugiqi;AM (C), ST (C);23;35K € - 375K €;3. Liga;Germany;0,7;2,2;51%;0,0;26%;0;0,0;0,8;0,2;91%;5,9;0;0,2;0,6;0,1;0,1;0,9;1,4;0;27,2;0,7;5,5;0,8;1,1;2;0,1;2,7;0,1;0,1;0,7;11,0;0,5;11,3;0,1;0,5;4,4;0,0;0,8;9;0,1;39;2.1;2;0,5;0;1319
Yannis Hör;D (RLC);20;50K € - 475K €;3. Liga;Germany;3,5;13,9;75%;0,1;25%;0;0,0;0,9;0,1;86%;9,9;0;1,3;4,3;1,6;1,2;0,2;0,2;0;59,4;7,0;15,0;0,9;0,3;20;0,1;0,2;0,3;1,0;0,1;12,0;0,0;5,8;0,0;0,6;4,1;0,0;0,6;10;0,9;70;0.35;25;0,0;0;1561
Viktor Bergh;D/WB/M (L);26;190K € - 1,9M €;3. Liga;Germany;2,3;9,1;33%;0,0;6%;0;0,0;2,6;0,9;86%;20,4;0;1,2;12,6;3,8;2,3;1,1;0,5;0;53,2;6,1;31,4;2,8;3,9;27;2,4;1,5;0,1;0,6;0,1;13,6;0,1;2,6;0,3;14,7;1,3;0,3;16,0;15;0,1;48;-0.35;38;0,1;0;1053
Besfort Kolgeci;D (LC), DM;27;16K € - 150K €;3. Liga;Germany;2,9;13,1;83%;0,0;0%;0;0,0;0,3;0,0;85%;9,3;0;1,0;2,4;0,8;0,4;0,0;0,3;0;50,6;5,1;8,9;0,3;0,3;7;0,1;0,3;0,5;0,6;0,0;10,4;0,0;7,1;0,0;0,1;5,6;0,0;1,4;7;1,6;78;-0.25;8;0,0;0;1620
Julius Düker;DM, M/AM (C), ST (C);29;5K € - 50K €;3. Liga;Germany;2,3;7,3;32%;0,0;4%;0;0,0;1,5;0,1;87%;7,3;0;0,4;7,6;2,0;1,1;0,9;0,4;0;50,7;5,7;13,0;1,5;0,3;20;0,1;1,4;0,1;0,3;0,1;12,0;0,1;2,8;0,1;0,5;1,2;0,1;0,5;20;0,1;43;-0.82;31;0,1;0;1660
Markus Ponath;GK;24;40K € - 140K €;3. Liga;Germany;0,9;9,1;0%;0,0;0%;70;-0,5;0,0;0,0;82%;7,7;-8.2;6,8;0,0;0,0;0,0;0,0;0,0;84;17,2;0,8;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;27;1350
Florian Riedel;D/WB/M/AM (R);35;0 € - 12K €;3. Liga;Germany;3,1;10,6;33%;0,0;6%;0;0,0;1,7;0,3;83%;16,5;0;1,2;12,7;2,8;2,0;1,0;0,4;0;46,8;5,5;25,8;1,7;2,7;31;1,2;1,2;0,5;1,0;0,1;13,1;0,1;3,1;0,1;7,8;1,5;0,2;7,8;14;0,2;50;-0.08;44;0,1;0;1407
Phil Beckhoff;M (L), AM (RL), ST (C);25;70K € - 700K €;3. Liga;Germany;1,3;4,9;58%;0,0;18%;0;0,0;2,4;1,1;88%;16,4;0;0,3;7,5;1,4;2,0;1,2;1,1;0;44,3;3,0;13,3;3,3;6,9;38;1,8;2,0;0,0;0,3;0,4;11,9;0,2;2,8;0,4;7,5;0,6;0,2;11,4;22;0,1;20;3.3;45;0,2;0;1742
Noah Plume;D (C), DM;29;14K € - 130K €;3. Liga;Germany;3,2;7,7;33%;0,1;0%;0;0,0;0,1;0,0;88%;4,0;0;0,9;2,8;0,9;0,8;0,0;0,1;0;32,2;2,1;3,5;0,1;0,1;17;0,0;0,1;0,6;0,7;0,0;9,9;0,0;3,5;0,0;0,0;1,9;0,0;0,0;0;0,2;54;-0.13;20;0,0;0;1800
Robin Müller;M (R), AM (RL), ST (C);25;14K € - 150K €;3. Liga;Germany;1,0;3,1;45%;0,0;19%;0;0,0;0,6;0,2;91%;6,7;0;0,2;3,6;0,9;0,4;1,0;1,0;0;29,2;1,6;9,2;0,6;1,1;5;0,0;2,2;0,0;0,1;0,4;11,4;0,4;6,7;0,1;1,6;0,6;0,1;1,6;0;0,0;9;0.73;8;0,4;0;1267
Johann Berger;DM, M (C);26;14K € - 140K €;3. Liga;Germany;3,0;8,7;20%;0,1;0%;0;0,0;1,2;0,1;88%;8,1;0;1,0;6,1;1,5;1,2;0,7;0,1;0;54,7;6,6;13,0;1,2;0,2;18;0,1;0,7;0,3;0,6;0,0;12,2;0,0;2,5;0,1;0,1;1,4;0,1;2,0;12;0,2;55;-0.43;23;0,0;0;1382
Dominic Minz;D (RLC);26;14K € - 140K €;3. Liga;Germany;3,1;13,4;25%;0,1;0%;0;0,0;0,2;0,1;77%;12,3;0;1,6;1,6;0,6;0,5;0,0;0,1;0;52,4;3,6;6,0;0,2;0,0;10;0,0;0,2;0,2;0,2;0,0;10,3;0,0;7,0;0,0;0,0;5,0;0,0;0,0;0;0,9;70;-0.33;11;0,0;0;1800
Verthomy Boboy;D (C);22;90K € - 900K €;3. Liga;Germany;2,6;10,5;30%;0,1;0%;0;0,0;0,1;0,0;87%;6,7;0;1,7;2,2;0,6;0,8;0,3;0,2;0;48,6;2,7;5,4;0,1;0,0;11;0,0;0,7;0,9;0,8;0,0;10,6;0,1;5,3;0,0;0,0;3,3;0,1;0,0;0;1,2;63;-1.32;11;0,1;0;1247
Nico Grimbs;M (C), AM (RC), ST (C);21;16K € - 160K €;3. Liga;Germany;1,8;4,8;57%;0,1;17%;0;0,0;1,2;0,3;90%;7,0;0;0,7;6,2;1,1;0,8;1,2;1,3;0;40,7;1,3;10,2;1,2;0,9;15;0,3;2,3;0,3;0,4;0,4;12,6;0,3;5,0;0,1;1,4;1,6;0,2;1,4;21;0,2;31;2.23;22;0,3;0;1796
Florian Egerer;D (C), DM, M (C);27;14K € - 140K €;3. Liga;Germany;3,1;10,3;25%;0,2;0%;0;0,0;0,2;0,1;89%;6,5;0;0,8;5,0;1,1;1,3;1,3;0,4;0;52,6;6,1;11,3;0,2;0,2;16;0,1;1,7;0,5;0,5;0,0;11,6;0,1;2,7;0,0;0,1;1,7;0,0;0,1;100;0,0;61;-0.68;25;0,1;0;1089
Fotis Pseftis;GK;22;300K € - 1M €;3. Liga;Germany;0,9;10,7;0%;0,0;0%;77;-0,4;0,0;0,0;67%;11,8;-6.64;6,3;0,0;0,0;0,0;0,0;0,0;87;25,0;1,6;0,1;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;6,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;24;1620
Marko Ilić;WB (RL), ST (C);26;18K € - 180K €;3. Liga;Germany;0,5;2,7;44%;0,0;15%;0;0,0;1,6;0,3;88%;9,1;0;0,5;1,8;0,4;0,3;0,9;0,8;0;30,1;2,4;9,1;1,9;1,1;5;0,4;1,8;0,0;0,0;0,3;11,6;0,3;6,7;0,2;1,7;1,2;0,1;4,6;16;0,0;18;-0.17;5;0,3;0;1676
Luka Trslić;D (RC);24;110K € - 375K €;3. Liga;Germany;4,2;15,7;100%;0,2;50%;0;0,0;0,0;0,0;87%;6,9;0;1,3;4,0;1,2;0,6;0,0;0,1;0;53,6;2,8;5,5;0,1;0,1;8;0,0;0,1;0,4;0,3;0,1;10,4;0,0;7,1;0,0;0,1;5,2;0,0;0,1;0;1,3;74;0.89;11;0,0;0;1206
Lucas Zeller;D (RLC);25;12K € - 120K €;3. Liga;Germany;4,0;12,3;0%;0,0;0%;0;0,0;0,2;0,0;85%;8,0;0;1,3;3,0;0,8;0,5;0,0;0,0;0;51,8;3,0;5,4;0,2;0,0;7;0,1;0,1;0,6;0,8;0,0;10,4;0,0;7,1;0,0;0,2;4,9;0,0;0,2;50;0,9;69;-0.08;9;0,0;0;1158
Lauris Bausenwein;D/WB/M/AM (R);20;55K € - 550K €;3. Liga;Germany;3,3;8,9;39%;0,1;9%;0;0,0;1,9;0,3;82%;15,1;0;0,5;9,6;2,5;1,9;0,9;0,6;0;43,3;5,6;15,6;1,9;3,9;30;1,3;1,5;0,1;0,5;0,1;12,6;0,1;4,4;0,2;6,8;1,3;0,2;6,8;18;0,0;29;-0.1;40;0,1;0;1422
Leonard Langhans;D/WB/M/AM (R);27;28K € - 275K €;3. Liga;Germany;4,2;12,7;33%;0,2;0%;0;0,0;1,0;0,2;86%;9,8;0;1,8;8,0;2,4;2,5;0,3;0,2;0;53,7;5,4;14,9;1,0;0,4;39;0,3;0,6;0,1;0,3;0,0;12,1;0,1;4,7;0,0;1,6;2,2;0,1;1,6;20;0,5;47;-0.88;47;0,1;0;1377
Sebastian Müller;AM (R), ST (C);24;30K € - 300K €;3. Liga;Germany;1,3;4,1;45%;0,0;16%;0;0,0;2,2;0,8;88%;10,2;0;0,4;6,1;2,6;1,0;1,6;1,5;0;30,7;2,8;11,9;2,2;2,7;13;1,3;3,4;0,2;0,4;0,5;12,2;0,4;8,1;0,4;6,6;2,9;0,3;6,9;18;0,2;36;1.67;18;0,4;0;1177
Kiyan Ermis;AM (C);17;35K € - 375K €;3. Liga;Germany;0,7;4,1;44%;0,1;13%;0;0,0;2,1;0,3;88%;11,8;0;0,6;5,2;1,6;0,4;0,2;0,6;0;53,2;2,9;12,7;2,1;0,4;5;0,2;1,3;0,2;0,3;0,2;12,7;0,2;4,7;0,2;1,2;1,0;0,0;1,2;13;0,1;21;-0.04;8;0,2;0;1102
